ANO,MÊS,LOCALIZAÇÃO,PRODUÇÃO,REGIÃO
1997-01-01,ABR,MAR,"3093241,0",BRASIL
1997-01-01,AGO,MAR,"3131999,0",BRASIL
1997-01-01,DEZ,MAR,"3524387,0",BRASIL
1997-01-01,FEV,MAR,"3125195,0",BRASIL
1997-01-01,JAN,MAR,"2998099,0",BRASIL
1997-01-01,JUL,MAR,"3226613,0",BRASIL
1997-01-01,JUN,MAR,"3124513,0",BRASIL
1997-01-01,MAI,MAR,"3100252,0",BRASIL
1997-01-01,MAR,MAR,"3235213,0",BRASIL
1997-01-01,NOV,MAR,"2941357,0",BRASIL
1997-01-01,OUT,MAR,"2724129,0",BRASIL
1997-01-01,SET,MAR,"3032661,0",BRASIL
1997-01-01,ABR,TERRA,"945044,0",BRASIL
1997-01-01,AGO,TERRA,"988923,0",BRASIL
1997-01-01,DEZ,TERRA,"994671,0",BRASIL
1997-01-01,FEV,TERRA,"949030,0",BRASIL
1997-01-01,JAN,TERRA,"955248,0",BRASIL
1997-01-01,JUL,TERRA,"987986,0",BRASIL
1997-01-01,JUN,TERRA,"957962,0",BRASIL
1997-01-01,MAI,TERRA,"927957,0",BRASIL
1997-01-01,MAR,TERRA,"975426,0",BRASIL
1997-01-01,NOV,TERRA,"894795,0",BRASIL
1997-01-01,OUT,TERRA,"905202,0",BRASIL
1997-01-01,SET,TERRA,"907406,0",BRASIL
1998-01-01,ABR,MAR,"3385296,0",BRASIL
1998-01-01,AGO,MAR,"3835634,0",BRASIL
1998-01-01,DEZ,MAR,"4526591,0",BRASIL
1998-01-01,FEV,MAR,"3163366,0",BRASIL
1998-01-01,JAN,MAR,"3347372,0",BRASIL
1998-01-01,JUL,MAR,"3741924,0",BRASIL
1998-01-01,JUN,MAR,"3548714,0",BRASIL
1998-01-01,MAI,MAR,"3683291,0",BRASIL
1998-01-01,MAR,MAR,"3551655,0",BRASIL
1998-01-01,NOV,MAR,"4059525,0",BRASIL
1998-01-01,OUT,MAR,"3816379,0",BRASIL
1998-01-01,SET,MAR,"3575836,0",BRASIL
1998-01-01,ABR,TERRA,"990443,0",BRASIL
1998-01-01,AGO,TERRA,"1029101,0",BRASIL
1998-01-01,DEZ,TERRA,"1060595,0",BRASIL
1998-01-01,FEV,TERRA,"907617,0",BRASIL
1998-01-01,JAN,TERRA,"1002136,0",BRASIL
1998-01-01,JUL,TERRA,"1038043,0",BRASIL
1998-01-01,JUN,TERRA,"992277,0",BRASIL
1998-01-01,MAI,TERRA,"1025229,0",BRASIL
1998-01-01,MAR,TERRA,"1019072,0",BRASIL
1998-01-01,NOV,TERRA,"1021641,0",BRASIL
1998-01-01,OUT,TERRA,"1052667,0",BRASIL
1998-01-01,SET,TERRA,"1011147,0",BRASIL
1999-01-01,ABR,MAR,"4197234,0",BRASIL
1999-01-01,AGO,MAR,"4383844,0",BRASIL
1999-01-01,DEZ,MAR,"4787385,04",BRASIL
1999-01-01,FEV,MAR,"3873356,0",BRASIL
1999-01-01,JAN,MAR,"4510067,0",BRASIL
1999-01-01,JUL,MAR,"4320929,0",BRASIL
1999-01-01,JUN,MAR,"4076340,0",BRASIL
1999-01-01,MAI,MAR,"4250017,0",BRASIL
1999-01-01,MAR,MAR,"4260566,0",BRASIL
1999-01-01,NOV,MAR,"4429757,6",BRASIL
1999-01-01,OUT,MAR,"4380466,0",BRASIL
1999-01-01,SET,MAR,"4291767,0",BRASIL
1999-01-01,ABR,TERRA,"988826,2",BRASIL
1999-01-01,AGO,TERRA,"994455,6",BRASIL
1999-01-01,DEZ,TERRA,"1037583,0",BRASIL
1999-01-01,FEV,TERRA,"939193,0",BRASIL
1999-01-01,JAN,TERRA,"1031790,0",BRASIL
1999-01-01,JUL,TERRA,"990226,9",BRASIL
1999-01-01,JUN,TERRA,"959246,4",BRASIL
1999-01-01,MAI,TERRA,"1006417,0",BRASIL
1999-01-01,MAR,TERRA,"1030785,0",BRASIL
1999-01-01,NOV,TERRA,"986352,5",BRASIL
1999-01-01,OUT,TERRA,"1008154,0",BRASIL
1999-01-01,SET,TERRA,"982922,0",BRASIL
2000-01-01,ABR,MAR,"4554340,2",BRASIL
2000-01-01,AGO,MAR,"4862133,85",BRASIL
2000-01-01,DEZ,MAR,"5954938,0",BRASIL
2000-01-01,FEV,MAR,"4205491,2",BRASIL
2000-01-01,JAN,MAR,"4640892,34",BRASIL
2000-01-01,JUL,MAR,"4807821,49",BRASIL
2000-01-01,JUN,MAR,"4762535,63",BRASIL
2000-01-01,MAI,MAR,"4705190,09",BRASIL
2000-01-01,MAR,MAR,"4842792,84",BRASIL
2000-01-01,NOV,MAR,"5511167,0",BRASIL
2000-01-01,OUT,MAR,"5439628,98",BRASIL
2000-01-01,SET,MAR,"5223469,17",BRASIL
2000-01-01,ABR,TERRA,"984367,0",BRASIL
2000-01-01,AGO,TERRA,"1014482,0",BRASIL
2000-01-01,DEZ,TERRA,"1038757,0",BRASIL
2000-01-01,FEV,TERRA,"961818,5",BRASIL
2000-01-01,JAN,TERRA,"1049901,0",BRASIL
2000-01-01,JUL,TERRA,"1043369,0",BRASIL
2000-01-01,JUN,TERRA,"1001977,0",BRASIL
2000-01-01,MAI,TERRA,"1007988,0",BRASIL
2000-01-01,MAR,TERRA,"1018711,0",BRASIL
2000-01-01,NOV,TERRA,"1002388,0",BRASIL
2000-01-01,OUT,TERRA,"1036968,0",BRASIL
2000-01-01,SET,TERRA,"972567,0",BRASIL
2001-01-01,ABR,MAR,"5055939,0",BRASIL
2001-01-01,AGO,MAR,"5293648,0",BRASIL
2001-01-01,DEZ,MAR,"5973263,0",BRASIL
2001-01-01,FEV,MAR,"5036256,0",BRASIL
2001-01-01,JAN,MAR,"5455645,66",BRASIL
2001-01-01,JUL,MAR,"5396794,0",BRASIL
2001-01-01,JUN,MAR,"5164427,0",BRASIL
2001-01-01,MAI,MAR,"4880571,0",BRASIL
2001-01-01,MAR,MAR,"5203271,0",BRASIL
2001-01-01,NOV,MAR,"5371543,49",BRASIL
2001-01-01,OUT,MAR,"4738779,0",BRASIL
2001-01-01,SET,MAR,"5180795,0",BRASIL
2001-01-01,ABR,TERRA,"996871,0",BRASIL
2001-01-01,AGO,TERRA,"1044377,0",BRASIL
2001-01-01,DEZ,TERRA,"1038564,23",BRASIL
2001-01-01,FEV,TERRA,"934984,0",BRASIL
2001-01-01,JAN,TERRA,"1042759,0",BRASIL
2001-01-01,JUL,TERRA,"1031330,0",BRASIL
2001-01-01,JUN,TERRA,"1009042,0",BRASIL
2001-01-01,MAI,TERRA,"1039956,0",BRASIL
2001-01-01,MAR,TERRA,"1007949,0",BRASIL
2001-01-01,NOV,TERRA,"1012876,87",BRASIL
2001-01-01,OUT,TERRA,"1067830,0",BRASIL
2001-01-01,SET,TERRA,"1042490,4",BRASIL
2002-01-01,ABR,MAR,"5992671,0",BRASIL
2002-01-01,AGO,MAR,"6335294,0",BRASIL
2002-01-01,DEZ,MAR,"5567972,0",BRASIL
2002-01-01,FEV,MAR,"5417086,0",BRASIL
2002-01-01,JAN,MAR,"6035356,0",BRASIL
2002-01-01,JUL,MAR,"6096584,0",BRASIL
2002-01-01,JUN,MAR,"6111389,0",BRASIL
2002-01-01,MAI,MAR,"6244355,0",BRASIL
2002-01-01,MAR,MAR,"6126722,0",BRASIL
2002-01-01,NOV,MAR,"5652964,0",BRASIL
2002-01-01,OUT,MAR,"6216292,0",BRASIL
2002-01-01,SET,MAR,"6049914,0",BRASIL
2002-01-01,ABR,TERRA,"1015250,28",BRASIL
2002-01-01,AGO,TERRA,"1078384,58",BRASIL
2002-01-01,DEZ,TERRA,"1048231,3",BRASIL
2002-01-01,FEV,TERRA,"972009,2",BRASIL
2002-01-01,JAN,TERRA,"1071539,01",BRASIL
2002-01-01,JUL,TERRA,"1068145,06",BRASIL
2002-01-01,JUN,TERRA,"1055362,3",BRASIL
2002-01-01,MAI,TERRA,"1061577,8",BRASIL
2002-01-01,MAR,TERRA,"1052350,1099999999",BRASIL
2002-01-01,NOV,TERRA,"1023748,79",BRASIL
2002-01-01,OUT,TERRA,"1069981,26",BRASIL
2002-01-01,SET,TERRA,"1035787,59",BRASIL
2003-01-01,ABR,MAR,"6213853,0",BRASIL
2003-01-01,AGO,MAR,"6502210,859999999",BRASIL
2003-01-01,DEZ,MAR,"6209221,16",BRASIL
2003-01-01,FEV,MAR,"5886277,0",BRASIL
2003-01-01,JAN,MAR,"6348442,0",BRASIL
2003-01-01,JUL,MAR,"6297165,0",BRASIL
2003-01-01,JUN,MAR,"5519162,0",BRASIL
2003-01-01,MAI,MAR,"6278822,0",BRASIL
2003-01-01,MAR,MAR,"6373407,0",BRASIL
2003-01-01,NOV,MAR,"6015699,57",BRASIL
2003-01-01,OUT,MAR,"6290594,140000001",BRASIL
2003-01-01,SET,MAR,"6207477,94",BRASIL
2003-01-01,ABR,TERRA,"1036360,73",BRASIL
2003-01-01,AGO,TERRA,"1092961,87",BRASIL
2003-01-01,DEZ,TERRA,"1088482,05",BRASIL
2003-01-01,FEV,TERRA,"985852,8300000001",BRASIL
2003-01-01,JAN,TERRA,"1061350,4",BRASIL
2003-01-01,JUL,TERRA,"1051931,34",BRASIL
2003-01-01,JUN,TERRA,"1026042,61",BRASIL
2003-01-01,MAI,TERRA,"1053408,94",BRASIL
2003-01-01,MAR,TERRA,"1079783,48",BRASIL
2003-01-01,NOV,TERRA,"1047268,76",BRASIL
2003-01-01,OUT,TERRA,"1099644,75",BRASIL
2003-01-01,SET,TERRA,"1054277,8",BRASIL
2004-01-01,ABR,MAR,"5886136,0",BRASIL
2004-01-01,AGO,MAR,"6330280,0",BRASIL
2004-01-01,DEZ,MAR,"6334513,35",BRASIL
2004-01-01,FEV,MAR,"5703967,600000001",BRASIL
2004-01-01,JAN,MAR,"6112553,0",BRASIL
2004-01-01,JUL,MAR,"6399493,0",BRASIL
2004-01-01,JUN,MAR,"6035922,0",BRASIL
2004-01-01,MAI,MAR,"5945086,89",BRASIL
2004-01-01,MAR,MAR,"6228257,0",BRASIL
2004-01-01,NOV,MAR,"5911374,61",BRASIL
2004-01-01,OUT,MAR,"6333894,41",BRASIL
2004-01-01,SET,MAR,"6244019,65",BRASIL
2004-01-01,ABR,TERRA,"1025392,0",BRASIL
2004-01-01,AGO,TERRA,"1072997,1099999999",BRASIL
2004-01-01,DEZ,TERRA,"1029939,89",BRASIL
2004-01-01,FEV,TERRA,"990596,29",BRASIL
2004-01-01,JAN,TERRA,"1069982,0",BRASIL
2004-01-01,JUL,TERRA,"1059465,0",BRASIL
2004-01-01,JUN,TERRA,"1030706,0",BRASIL
2004-01-01,MAI,TERRA,"1056662,31",BRASIL
2004-01-01,MAR,TERRA,"1066485,0",BRASIL
2004-01-01,NOV,TERRA,"1015888,14",BRASIL
2004-01-01,OUT,TERRA,"1062535,66",BRASIL
2004-01-01,SET,TERRA,"1020832,73",BRASIL
2005-01-01,ABR,MAR,"7003196,99",BRASIL
2005-01-01,AGO,MAR,"6994659,0",BRASIL
2005-01-01,DEZ,MAR,"7336324,37",BRASIL
2005-01-01,FEV,MAR,"5723694,390000001",BRASIL
2005-01-01,JAN,MAR,"6360264,7700000005",BRASIL
2005-01-01,JUL,MAR,"7261223,0",BRASIL
2005-01-01,JUN,MAR,"7113221,0",BRASIL
2005-01-01,MAI,MAR,"7305412,489999999",BRASIL
2005-01-01,MAR,MAR,"6561905,24",BRASIL
2005-01-01,NOV,MAR,"7017071,0",BRASIL
2005-01-01,OUT,MAR,"7227428,0",BRASIL
2005-01-01,SET,MAR,"6974321,0",BRASIL
2005-01-01,ABR,TERRA,"991873,13",BRASIL
2005-01-01,AGO,TERRA,"1018427,0",BRASIL
2005-01-01,DEZ,TERRA,"966068,48",BRASIL
2005-01-01,FEV,TERRA,"920712,39",BRASIL
2005-01-01,JAN,TERRA,"1021989,03",BRASIL
2005-01-01,JUL,TERRA,"1021087,0",BRASIL
2005-01-01,JUN,TERRA,"987510,0",BRASIL
2005-01-01,MAI,TERRA,"1019271,3",BRASIL
2005-01-01,MAR,TERRA,"1019996,26",BRASIL
2005-01-01,NOV,TERRA,"968419,0",BRASIL
2005-01-01,OUT,TERRA,"1006269,0",BRASIL
2005-01-01,SET,TERRA,"976390,0",BRASIL
2006-01-01,ABR,MAR,"7352839,87",BRASIL
2006-01-01,AGO,MAR,"7433653,13",BRASIL
2006-01-01,DEZ,MAR,"7867335,89",BRASIL
2006-01-01,FEV,MAR,"6660457,47",BRASIL
2006-01-01,JAN,MAR,"7350564,53",BRASIL
2006-01-01,JUL,MAR,"7554330,96",BRASIL
2006-01-01,JUN,MAR,"6857517,26",BRASIL
2006-01-01,MAI,MAR,"7657973,83",BRASIL
2006-01-01,MAR,MAR,"7395288,56",BRASIL
2006-01-01,NOV,MAR,"7505873,58",BRASIL
2006-01-01,OUT,MAR,"7726065,97",BRASIL
2006-01-01,SET,MAR,"7345931,2",BRASIL
2006-01-01,ABR,TERRA,"933258,4",BRASIL
2006-01-01,AGO,TERRA,"959440,74",BRASIL
2006-01-01,DEZ,TERRA,"941398,676",BRASIL
2006-01-01,FEV,TERRA,"873002,7",BRASIL
2006-01-01,JAN,TERRA,"970797,1399999999",BRASIL
2006-01-01,JUL,TERRA,"948431,5900000001",BRASIL
2006-01-01,JUN,TERRA,"919030,01",BRASIL
2006-01-01,MAI,TERRA,"957771,271",BRASIL
2006-01-01,MAR,TERRA,"962778,3319999999",BRASIL
2006-01-01,NOV,TERRA,"919478,8",BRASIL
2006-01-01,OUT,TERRA,"957727,31",BRASIL
2006-01-01,SET,TERRA,"919666,23",BRASIL
2007-01-01,ABR,MAR,"7374171,35",BRASIL
2007-01-01,AGO,MAR,"7732074,184",BRASIL
2007-01-01,DEZ,MAR,"7965384,96",BRASIL
2007-01-01,FEV,MAR,"6969331,83",BRASIL
2007-01-01,JAN,MAR,"7610599,14",BRASIL
2007-01-01,JUL,MAR,"7805486,72",BRASIL
2007-01-01,JUN,MAR,"7574245,14",BRASIL
2007-01-01,MAI,MAR,"7564711,41",BRASIL
2007-01-01,MAR,MAR,"7770144,51",BRASIL
2007-01-01,NOV,MAR,"7253645,19",BRASIL
2007-01-01,OUT,MAR,"7381948,23",BRASIL
2007-01-01,SET,MAR,"7322827,24",BRASIL
2007-01-01,ABR,TERRA,"920407,28",BRASIL
2007-01-01,AGO,TERRA,"934510,181",BRASIL
2007-01-01,DEZ,TERRA,"937123,799",BRASIL
2007-01-01,FEV,TERRA,"857835,506",BRASIL
2007-01-01,JAN,TERRA,"946860,6799999999",BRASIL
2007-01-01,JUL,TERRA,"937056,057",BRASIL
2007-01-01,JUN,TERRA,"933408,325",BRASIL
2007-01-01,MAI,TERRA,"941432,82",BRASIL
2007-01-01,MAR,TERRA,"949055,98",BRASIL
2007-01-01,NOV,TERRA,"908975,486",BRASIL
2007-01-01,OUT,TERRA,"933737,021",BRASIL
2007-01-01,SET,TERRA,"911655,542",BRASIL
2008-01-01,ABR,MAR,"7716143,54971",BRASIL
2008-01-01,AGO,MAR,"8180450,12092",BRASIL
2008-01-01,DEZ,MAR,"8203842,97653",BRASIL
2008-01-01,FEV,MAR,"7310508,506",BRASIL
2008-01-01,JAN,MAR,"7825548,85",BRASIL
2008-01-01,JUL,MAR,"8115512,555749999",BRASIL
2008-01-01,JUN,MAR,"7879558,3238200005",BRASIL
2008-01-01,MAI,MAR,"8064579,25689",BRASIL
2008-01-01,MAR,MAR,"7704818,53",BRASIL
2008-01-01,NOV,MAR,"7767767,18375",BRASIL
2008-01-01,OUT,MAR,"8145387,36016",BRASIL
2008-01-01,SET,MAR,"7991324,690789999",BRASIL
2008-01-01,ABR,TERRA,"857092,6878",BRASIL
2008-01-01,AGO,TERRA,"892651,4264",BRASIL
2008-01-01,DEZ,TERRA,"876180,5666",BRASIL
2008-01-01,FEV,TERRA,"858498,2993",BRASIL
2008-01-01,JAN,TERRA,"927452,3572",BRASIL
2008-01-01,JUL,TERRA,"878270,9667",BRASIL
2008-01-01,JUN,TERRA,"848241,31497",BRASIL
2008-01-01,MAI,TERRA,"882764,61472",BRASIL
2008-01-01,MAR,TERRA,"919691,5974",BRASIL
2008-01-01,NOV,TERRA,"852189,8441",BRASIL
2008-01-01,OUT,TERRA,"887151,348",BRASIL
2008-01-01,SET,TERRA,"866543,112",BRASIL
2009-01-01,ABR,MAR,"8412686,98966",BRASIL
2009-01-01,AGO,MAR,"8765546,39907",BRASIL
2009-01-01,DEZ,MAR,"8953173,0558",BRASIL
2009-01-01,FEV,MAR,"7688740,36087",BRASIL
2009-01-01,JAN,MAR,"8428911,26464",BRASIL
2009-01-01,JUL,MAR,"8561881,593630001",BRASIL
2009-01-01,JUN,MAR,"8294539,67124",BRASIL
2009-01-01,MAI,MAR,"8765590,01093",BRASIL
2009-01-01,MAR,MAR,"8710166,88078",BRASIL
2009-01-01,NOV,MAR,"8609403,139",BRASIL
2009-01-01,OUT,MAR,"8926329,087340001",BRASIL
2009-01-01,SET,MAR,"8655137,45924",BRASIL
2009-01-01,ABR,TERRA,"843731,8925",BRASIL
2009-01-01,AGO,TERRA,"895957,8016",BRASIL
2009-01-01,DEZ,TERRA,"898994,2975699999",BRASIL
2009-01-01,FEV,TERRA,"804855,2382",BRASIL
2009-01-01,JAN,TERRA,"881749,2443",BRASIL
2009-01-01,JUL,TERRA,"894475,572",BRASIL
2009-01-01,JUN,TERRA,"851660,5928",BRASIL
2009-01-01,MAI,TERRA,"870963,7457",BRASIL
2009-01-01,MAR,TERRA,"867005,3095",BRASIL
2009-01-01,NOV,TERRA,"864774,6505400001",BRASIL
2009-01-01,OUT,TERRA,"884053,74012",BRASIL
2009-01-01,SET,TERRA,"849796,2930000001",BRASIL
2010-01-01,ABR,MAR,"9059009,629",BRASIL
2010-01-01,AGO,MAR,"9330485,99435",BRASIL
2010-01-01,DEZ,MAR,"9832619,88398",BRASIL
2010-01-01,FEV,MAR,"8180646,431",BRASIL
2010-01-01,JAN,MAR,"8948391,51276",BRASIL
2010-01-01,JUL,MAR,"9245768,993959999",BRASIL
2010-01-01,JUN,MAR,"8925790,7947",BRASIL
2010-01-01,MAI,MAR,"9346849,04958",BRASIL
2010-01-01,MAR,MAR,"9162194,908",BRASIL
2010-01-01,NOV,MAR,"9096234,01619",BRASIL
2010-01-01,OUT,MAR,"8964631,0859",BRASIL
2010-01-01,SET,MAR,"8651476,18105",BRASIL
2010-01-01,ABR,TERRA,"848391,77462",BRASIL
2010-01-01,AGO,TERRA,"911902,16811",BRASIL
2010-01-01,DEZ,TERRA,"912090,6191700001",BRASIL
2010-01-01,FEV,TERRA,"796497,93106",BRASIL
2010-01-01,JAN,TERRA,"892642,5318100001",BRASIL
2010-01-01,JUL,TERRA,"885901,09263",BRASIL
2010-01-01,JUN,TERRA,"858674,87091",BRASIL
2010-01-01,MAI,TERRA,"881010,22433",BRASIL
2010-01-01,MAR,TERRA,"876219,05584",BRASIL
2010-01-01,NOV,TERRA,"867640,0838700001",BRASIL
2010-01-01,OUT,TERRA,"881217,39863",BRASIL
2010-01-01,SET,TERRA,"876625,51362",BRASIL
2011-01-01,ABR,MAR,"8919391,34393",BRASIL
2011-01-01,AGO,MAR,"9210694,42179",BRASIL
2011-01-01,DEZ,MAR,"10023999,48979",BRASIL
2011-01-01,FEV,MAR,"8363316,60262",BRASIL
2011-01-01,JAN,MAR,"9554046,09191",BRASIL
2011-01-01,JUL,MAR,"9335815,21144",BRASIL
2011-01-01,JUN,MAR,"9329253,36461",BRASIL
2011-01-01,MAI,MAR,"9335282,05374",BRASIL
2011-01-01,MAR,MAR,"9363383,161629999",BRASIL
2011-01-01,NOV,MAR,"9576821,42921",BRASIL
2011-01-01,OUT,MAR,"9471566,90155",BRASIL
2011-01-01,SET,MAR,"9129967,51238",BRASIL
2011-01-01,ABR,TERRA,"867397,1057",BRASIL
2011-01-01,AGO,TERRA,"903042,01578",BRASIL
2011-01-01,DEZ,TERRA,"888001,59787",BRASIL
2011-01-01,FEV,TERRA,"816602,05236",BRASIL
2011-01-01,JAN,TERRA,"905816,45038",BRASIL
2011-01-01,JUL,TERRA,"900317,91331",BRASIL
2011-01-01,JUN,TERRA,"863420,70528",BRASIL
2011-01-01,MAI,TERRA,"874908,14856",BRASIL
2011-01-01,MAR,TERRA,"898161,52761",BRASIL
2011-01-01,NOV,TERRA,"861315,44343",BRASIL
2011-01-01,OUT,TERRA,"901882,12948",BRASIL
2011-01-01,SET,TERRA,"882466,381",BRASIL
2012-01-01,ABR,MAR,"8798073,51596",BRASIL
2012-01-01,AGO,MAR,"8982673,646499999",BRASIL
2012-01-01,DEZ,MAR,"9460129,959",BRASIL
2012-01-01,FEV,MAR,"9345772,084290002",BRASIL
2012-01-01,JAN,MAR,"10127605,94279",BRASIL
2012-01-01,JUL,MAR,"9080367,64888",BRASIL
2012-01-01,JUN,MAR,"8824126,553820001",BRASIL
2012-01-01,MAI,MAR,"9193118,59848",BRASIL
2012-01-01,MAR,MAR,"9407661,05111",BRASIL
2012-01-01,NOV,MAR,"8889120,769000001",BRASIL
2012-01-01,OUT,MAR,"9022939,05299",BRASIL
2012-01-01,SET,MAR,"8309110,3040000005",BRASIL
2012-01-01,ABR,TERRA,"843861,62962",BRASIL
2012-01-01,AGO,TERRA,"894657,51451",BRASIL
2012-01-01,DEZ,TERRA,"913219,55629",BRASIL
2012-01-01,FEV,TERRA,"820928,96915",BRASIL
2012-01-01,JAN,TERRA,"865910,05343",BRASIL
2012-01-01,JUL,TERRA,"891405,3675500001",BRASIL
2012-01-01,JUN,TERRA,"871538,62729",BRASIL
2012-01-01,MAI,TERRA,"899498,05733",BRASIL
2012-01-01,MAR,TERRA,"879932,72817",BRASIL
2012-01-01,NOV,TERRA,"863706,94184",BRASIL
2012-01-01,OUT,TERRA,"889697,12263",BRASIL
2012-01-01,SET,TERRA,"866112,10916",BRASIL
2013-01-01,ABR,MAR,"8312225,673",BRASIL
2013-01-01,AGO,MAR,"9062192,85804",BRASIL
2013-01-01,DEZ,MAR,"9554493,93011",BRASIL
2013-01-01,FEV,MAR,"8170514,54599",BRASIL
2013-01-01,JAN,MAR,"9240824,23399",BRASIL
2013-01-01,JUL,MAR,"8890390,486920001",BRASIL
2013-01-01,JUN,MAR,"9186636,098979998",BRASIL
2013-01-01,MAI,MAR,"8955528,905000001",BRASIL
2013-01-01,MAR,MAR,"8245915,73299",BRASIL
2013-01-01,NOV,MAR,"9106928,46496",BRASIL
2013-01-01,OUT,MAR,"9402526,40402",BRASIL
2013-01-01,SET,MAR,"9159686,97797",BRASIL
